Date,Interbank Call Loan Rate,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,CPI_yoy_pct,Wholesale Price_yoy_pct,Industrial Production_yoy_pct,Intl Trade Merch Exports_yoy_pct,Intl Trade Merch Imports_yoy_pct,FX Rate_yoy_pct
2007-03-01,7.5734375,66.656776,77.592972,61.966061,179934.96875,178435.90625,48.5172272727273,2.9352226314264263,2.0047161998056007,-10.35840155962282,0.814220222640083,0.911124251863682,-5.274781541063978
2007-04-01,7.920454545454546,66.656776,78.176041,71.273926,217597.25,221476.859375,47.8224444444444,2.6236166715063236,2.5897615324710355,-5.74098114729058,3.029610733965038,2.385678087060028,-6.887260336948053
2007-05-01,7.994791666666667,66.787865,79.162773,67.260208,197106.234375,207573.3125,46.8141428571429,2.618333868413103,2.6759720662137276,-4.27233687311579,-1.9806517679545554,-8.57722423832602,-10.192610493796273
2007-06-01,7.691964285714286,66.918945,79.521584,68.515808,193150.546875,201011.328125,46.16015,2.6130569291862304,2.0725330274504294,-8.427342386991088,-4.468239388547768,-13.32070005221756,-13.162068100583236
2007-07-01,7.41875,67.312202,79.835548,71.039894,191561.609375,217429.578125,45.6250909090909,2.699993837591652,1.482325830556941,-4.0230908034380235,-11.035876654805698,-9.80165558494649,-12.925227664834072
2007-08-01,7.242052272727273,67.70546,80.239204,72.454582,193591.625,229722.046875,46.0737142857143,2.8884460365354414,0.8455411921989286,0.12479777140856907,-6.36665376895359,-0.37520374272695944,-10.295708580071029
2007-09-01,6.721726190476191,67.770996,80.284058,72.199371,190342.484375,230341.671875,46.13145,2.681226974902784,0.7315705956923546,-2.4416605844187256,-12.994769652442429,-8.055552610324046,-8.471543603276043
2007-10-01,6.5968775,67.902084,80.91198,70.876823,202065.0625,218408.90625,44.3802857142857,2.879841094159441,3.381087003488248,-3.419050723963757,-3.7384111843650314,-0.348426938704971,-11.246190766417785
2007-11-01,6.397321428571429,68.033173,81.988411,74.444595,206340.5625,228081.59375,43.2176315789474,2.874132617428482,5.542719575141319,-3.2960275709338127,-1.6494269981483178,-2.6081367172282266,-13.293220756244818
2007-12-01,6.434210526315789,68.295341,83.154549,73.53511,171149.921875,219451.75,41.7428888888889,3.0662754267547943,7.167629820906973,-6.134747258787043,-14.584052859719199,-2.3530116828105574,-15.6146746540342
2008-01-01,6.314236111111111,68.819679,83.42366,78.7929,186563.671875,208167.09375,40.9380909090909,3.754939218725273,6.773828996096021,2.6097187843168834,2.3648094286141896,0.8499965860246927,-16.30652857733611
