Date,Interbank Call Loan Rate,Real GDP,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,tone_mean,pos_mean,neg_mean,neu_mean,speech_count,tone_mean_filled,pos_mean_filled,neg_mean_filled,neu_mean_filled
2011-06-01,4.707257894736842,3.5603275744885643,5.091816056348764,10.009912144141577,4.444822584713948,-8.122211597814532,-3.8085212681454816,-6.3431146203856485,,,,,0,0.556126,0.6170212765957447,0.0212765957446808,0.3617021276595745
2011-07-01,4.674128571428572,3.5603275744885643,5.241264677341251,9.885746645764629,2.232854045842103,-15.055696882648151,-0.2048482889741465,-7.580937278124599,0.5205925650000001,0.5877358490566038,0.04272237196765495,0.3695417789757412,2,0.5205925650000001,0.5877358490566038,0.04272237196765495,0.3695417789757412
2011-08-01,4.654790476190476,3.035783400688663,4.979256768669815,9.775559798893152,4.223386232228665,-8.552776474669754,-1.4566062054393702,-6.112040909244144,0.58625257,0.6185567010309279,0.0206185567010309,0.3402061855670103,1,0.58625257,0.6185567010309279,0.0206185567010309,0.3402061855670103
2011-09-01,4.708892105263158,3.035783400688663,4.710741950898134,8.184528639800725,1.5848154688174576,-17.903653555610155,6.867896940836227,-2.906620913857194,,,,,0,0.58625257,0.6185567010309279,0.0206185567010309,0.3402061855670103
2011-10-01,4.712505,3.035783400688663,4.706851904711207,9.095433638123597,1.9043218787179408,-28.915212567989578,7.724488022177267,0.0149614799435759,0.40645370000000003,0.515179034769071,0.10508562532433831,0.3690970420342501,2,0.40645370000000003,0.515179034769071,0.10508562532433831,0.3690970420342501
2011-11-01,4.680292307692308,4.034919686904992,5.206611847444309,8.222550706114863,-10.26083400199158,-13.289437090832934,2.3690149996727694,-0.4996702345872905,0.6568657,0.7,0.0,0.3,1,0.6568657,0.7,0.0,0.3
2011-12-01,4.617803846153846,4.034919686904992,4.754098307351695,7.421686371043124,-4.015709170464577,-19.31581122526914,0.7437412535293397,-0.6965767554782953,,,,,0,0.6568657,0.7,0.0,0.3
2012-01-01,4.699519230769231,4.034919686904992,4.163270057288981,5.804000186597658,-6.375296900431682,-19.37616129241464,-6.938833973410352,-1.2520267007037011,0.49401346,0.5774647887323944,0.0704225352112676,0.3380281690140845,1,0.49401346,0.5774647887323944,0.0704225352112676,0.3380281690140845
2012-02-01,4.664616666666666,6.040022677967993,4.05112160998411,3.54231315118374,4.25451596547366,1.536561792399871,-4.482959195068004,-2.3850438418283826,0.19927078,0.2990654205607476,0.102803738317757,0.5981308411214953,1,0.19927078,0.2990654205607476,0.102803738317757,0.5981308411214953
2012-03-01,4.392377777777778,6.040022677967993,2.9872815236737127,1.6502624231818697,10.160764445939098,10.156410409166284,0.0868231459325796,-1.513549875072151,0.45308277999999996,0.4847494553376906,0.030578898225957035,0.4687986305633364,3,0.45308277999999996,0.4847494553376906,0.030578898225957035,0.4687986305633364
2012-04-01,4.1875210526315785,6.040022677967993,2.948309905337587,0.7038554994738044,13.553320679809168,-2.0967255269665808,-4.618253555434815,-1.249718186215909,,,,,0,0.45308277999999996,0.4847494553376906,0.030578898225957035,0.4687986305633364
2012-05-01,4.156272222222222,6.219336594064684,3.1816859783408318,-0.8301981431462546,6.143327681620647,6.353505670083259,-14.367760210423253,-0.6475029403208987,0.5157823,0.5454545454545454,0.0227272727272727,0.4318181818181818,1,0.5157823,0.5454545454545454,0.0227272727272727,0.4318181818181818
2012-06-01,4.09766875,6.219336594064684,2.8324740104816337,0.4316804705826849,-1.9254459867264484,19.012190516111826,9.414180654490046,-1.3587169573472837,0.17475566,0.3085106382978723,0.1489361702127659,0.5425531914893617,1,0.17475566,0.3085106382978723,0.1489361702127659,0.5425531914893617
2012-07-01,4.1187575,6.219336594064684,2.756163690099256,1.097291625813246,8.883327366416127,2.7148918082990914,11.541215084016663,-2.1102054197748576,0.42567619,0.45584239130434784,0.0264945652173913,0.5122282608695652,2,0.42567619,0.45584239130434784,0.0264945652173913,0.5122282608695652
2012-08-01,4.087178947368422,7.399509651961789,3.06473912474039,1.8051470757687091,2.5408545512676906,3.92359354929146,-1.0535187249087752,-0.8856346598396625,0.03362115,0.1904761904761904,0.1714285714285714,0.638095238095238,1,0.03362115,0.1904761904761904,0.1714285714285714,0.638095238095238
2012-09-01,3.8633,7.399509651961789,3.723631004359551,2.4320225247410843,2.36260775381818,-9.410593339527418,1.328648251888609,-2.9672689855097745,0.192738995,0.27890804597701147,0.07522988505747125,0.6286206896551725,2,0.192738995,0.27890804597701147,0.07522988505747125,0.6286206896551725
2012-10-01,3.795967647058824,7.399509651961789,3.6418282264095048,1.7786955060773435,8.162760881358011,19.609613205722237,1.5332621256541,-4.601148953459733,0.24425056250000002,0.3201954382244051,0.08533608677047867,0.5785883053338543,4,0.24425056250000002,0.3201954382244051,0.08533608677047867,0.5785883053338543
2012-11-01,3.803580952380953,7.843869981168594,3.234750835401101,1.3354767899514286,17.04639468677098,1.3947518415922566,0.3462533267578394,-4.973753855434737,0.06957335,0.1647058823529411,0.1294117647058823,0.6823529411764706,1,0.06957335,0.1647058823529411,0.1294117647058823,0.6823529411764706
2012-12-01,3.613842857142857,7.843869981168594,2.830858715804929,-0.3739388261362997,7.862836768175718,1.81545241102814,-1.6157563175500322,-6.052544493174183,0.32970802499999996,0.37838915470494416,0.0490430622009569,0.572567783094099,2,0.32970802499999996,0.37838915470494416,0.0490430622009569,0.572567783094099
2013-01-01,3.623266666666667,7.843869981168594,2.8900591889729377,0.2510486760946895,6.0349585442673215,9.470390452729593,7.462370625313208,-6.624712609797879,0.35318797999999996,0.44043910399050584,0.10792167334223404,0.45163922266726,2,0.35318797999999996,0.44043910399050584,0.10792167334223404,0.45163922266726
2013-02-01,3.544283333333333,7.593128949876937,2.8397614746589417,0.7013997785150439,-0.7525398254892401,2.339708491542325,-14.009609438579297,-4.661219856319376,0.2701488,0.3214285714285714,0.0357142857142857,0.6071428571428571,1,0.2701488,0.3214285714285714,0.0357142857142857,0.6071428571428571
2013-03-01,3.1652,7.593128949876937,2.9382004960514685,0.9017975680822188,-5.976774259632767,-19.483549420375123,-10.187269459251835,-5.00410340788825,0.41652241,0.4558657965289903,0.037863392201200226,0.49995945082100157,4,0.41652241,0.4558657965289903,0.037863392201200226,0.49995945082100157
2013-04-01,2.860210526315789,7.593128949876937,2.7300264279405573,0.6999969999999855,-13.439660643221584,3.1794602606844524,-12.443765706165188,-3.647652900316234,,,,,0,0.41652241,0.4558657965289903,0.037863392201200226,0.49995945082100157
2013-05-01,2.66877,7.512418484037142,2.2088326392664337,1.1010990770550677,-6.75290669543126,-6.221375767226,3.811702070637368,-3.626208569501166,,,,,0,0.41652241,0.4558657965289903,0.037863392201200226,0.49995945082100157
