window_scheme,horizon_h,model,tone_spec,origin_date,y_true,y_pred,error
expanding,1,Ridge,POSNEG,2019-08-01,4.410036842105264,4.339724393207662,0.07031244889760124
expanding,1,Ridge,POSNEG,2019-09-01,4.32444761904762,4.062699279745487,0.2617483393021338
expanding,1,Ridge,POSNEG,2019-10-01,4.088347826086957,3.734936876175754,0.3534109499112028
expanding,1,Ridge,POSNEG,2019-11-01,4.01318,3.4386078007944683,0.5745721992055319
expanding,1,Ridge,POSNEG,2019-12-01,3.979216666666667,3.7677594688637694,0.2114571978028974
expanding,1,Ridge,ToneMean,2016-01-01,2.52504,3.4892340575558154,-0.9641940575558152
expanding,1,Ridge,ToneMean,2016-02-01,2.5197684210526314,3.6474547382940363,-1.127686317241405
expanding,1,Ridge,ToneMean,2016-03-01,2.528319047619048,3.140437717603039,-0.6121186699839911
expanding,1,Ridge,ToneMean,2016-04-01,2.523847619047619,3.66716256428888,-1.143314945241261
expanding,1,Ridge,ToneMean,2016-05-01,2.525338095238096,4.050862992542606,-1.5255248973045097
expanding,1,Ridge,ToneMean,2016-06-01,2.51565,4.2750112353791465,-1.7593612353791466
expanding,1,Ridge,ToneMean,2016-07-01,2.5214052631578947,3.6426682602888327,-1.121262997130938
expanding,1,Ridge,ToneMean,2016-08-01,2.517215,3.420313216619279,-0.9030982166192789
expanding,1,Ridge,ToneMean,2016-09-01,2.514826315789474,3.3947570757338896,-0.8799307599444157
expanding,1,Ridge,ToneMean,2016-10-01,2.5058625,3.448174316937134,-0.9423118169371341
expanding,1,Ridge,ToneMean,2016-11-01,2.5015650000000003,3.497407469570202,-0.995842469570202
expanding,1,Ridge,ToneMean,2016-12-01,2.518775,4.132089659181588,-1.613314659181588
expanding,1,Ridge,ToneMean,2017-01-01,2.527788888888889,3.9405364636252225,-1.4127475747363336
expanding,1,Ridge,ToneMean,2017-02-01,2.51759375,3.915367027321849,-1.397773277321849
expanding,1,Ridge,ToneMean,2017-03-01,2.535536363636364,4.240081802970984,-1.7045454393346198
expanding,1,Ridge,ToneMean,2017-04-01,2.5772411764705883,4.162905992477988,-1.5856648160073998
expanding,1,Ridge,ToneMean,2017-05-01,2.57815,3.389453923707814,-0.8113039237078139
expanding,1,Ridge,ToneMean,2017-06-01,2.5543,3.6912998164292796,-1.1369998164292796
expanding,1,Ridge,ToneMean,2017-07-01,2.5655,3.134007706362763,-0.5685077063627628
expanding,1,Ridge,ToneMean,2017-08-01,2.553335294117648,2.758582346900221,-0.20524705278257294
expanding,1,Ridge,ToneMean,2017-09-01,2.5712,3.6313784199675876,-1.0601784199675874
expanding,1,Ridge,ToneMean,2017-10-01,2.65784,3.390483427077127,-0.7326434270771269
expanding,1,Ridge,ToneMean,2017-11-01,2.69046,4.072672242053733,-1.3822122420537335
expanding,1,Ridge,ToneMean,2017-12-01,3.0855473684210524,4.160505211928552,-1.0749578435074993
expanding,1,Ridge,ToneMean,2018-01-01,3.0982380952380955,4.3413880076839675,-1.243149912445872
expanding,1,Ridge,ToneMean,2018-02-01,3.075673684210526,4.298453857262769,-1.2227801730522425
expanding,1,Ridge,ToneMean,2018-03-01,3.065655,4.363244926110972,-1.2975899261109718
expanding,1,Ridge,ToneMean,2018-04-01,3.15159,4.321967908694,-1.1703779086939998
expanding,1,Ridge,ToneMean,2018-05-01,3.30657619047619,4.871975968993009,-1.5653997785168192
expanding,1,Ridge,ToneMean,2018-06-01,3.4621947368421053,4.528754724075726,-1.0665599872336204
expanding,1,Ridge,ToneMean,2018-07-01,3.6392136363636367,5.015093550357439,-1.3758799139938023
expanding,1,Ridge,ToneMean,2018-08-01,3.934538095238095,5.367794727959901,-1.4332566327218061
expanding,1,Ridge,ToneMean,2018-09-01,4.20315,4.972109606770113,-0.768959606770113
expanding,1,Ridge,ToneMean,2018-10-01,4.641321739130435,5.4549203659716,-0.8135986268411655
expanding,1,Ridge,ToneMean,2018-11-01,4.782921052631579,5.236482953827225,-0.45356190119564577
expanding,1,Ridge,ToneMean,2018-12-01,4.948788235294118,4.715258471824209,0.2335297634699085
expanding,1,Ridge,ToneMean,2019-01-01,5.096627272727273,4.373863242024922,0.7227640307023506
expanding,1,Ridge,ToneMean,2019-02-01,5.116333333333333,4.626290719378072,0.4900426139552616
expanding,1,Ridge,ToneMean,2019-03-01,5.169666666666667,4.378912893507249,0.7907537731594179
expanding,1,Ridge,ToneMean,2019-04-01,5.220527777777778,4.451528783483038,0.7689989942947397
expanding,1,Ridge,ToneMean,2019-05-01,5.035757142857143,4.360420413653363,0.6753367292037806
expanding,1,Ridge,ToneMean,2019-06-01,4.934044444444444,4.4495774173807545,0.4844670270636895
expanding,1,Ridge,ToneMean,2019-07-01,4.7935,4.400424011673187,0.3930759883268129
expanding,1,Ridge,ToneMean,2019-08-01,4.410036842105264,4.336768381443912,0.0732684606613514
expanding,1,Ridge,ToneMean,2019-09-01,4.32444761904762,3.97156383531063,0.35288378373699025
expanding,1,Ridge,ToneMean,2019-10-01,4.088347826086957,3.6484526105595503,0.4398952155274065
expanding,1,Ridge,ToneMean,2019-11-01,4.01318,3.414600649366908,0.5985793506330923
expanding,1,Ridge,ToneMean,2019-12-01,3.979216666666667,3.7088849464137867,0.2703317202528801
expanding,1,SVR,NEG,2016-01-01,2.52504,2.050123398510527,0.47491660148947323
expanding,1,SVR,NEG,2016-02-01,2.5197684210526314,2.9347192791941907,-0.4149508581415593
expanding,1,SVR,NEG,2016-03-01,2.528319047619048,2.260824314919491,0.26749473269955715
expanding,1,SVR,NEG,2016-04-01,2.523847619047619,2.6981346900937826,-0.1742870710461637
expanding,1,SVR,NEG,2016-05-01,2.525338095238096,3.8380307040936374,-1.3126926088555413
expanding,1,SVR,NEG,2016-06-01,2.51565,3.8503414386879804,-1.3346914386879805
expanding,1,SVR,NEG,2016-07-01,2.5214052631578947,2.780875006920656,-0.25946974376276133
expanding,1,SVR,NEG,2016-08-01,2.517215,2.519998604823936,-0.0027836048239358036
expanding,1,SVR,NEG,2016-09-01,2.514826315789474,2.7621731590410987,-0.24734684325162481
expanding,1,SVR,NEG,2016-10-01,2.5058625,3.044878871405677,-0.539016371405677
expanding,1,SVR,NEG,2016-11-01,2.5015650000000003,2.410898952370826,0.09066604762917407
expanding,1,SVR,NEG,2016-12-01,2.518775,4.2818345910481845,-1.7630595910481843
expanding,1,SVR,NEG,2017-01-01,2.527788888888889,4.441186218588685,-1.9133973296997961
expanding,1,SVR,NEG,2017-02-01,2.51759375,3.396002959842474,-0.8784092098424741
expanding,1,SVR,NEG,2017-03-01,2.535536363636364,3.450674585246009,-0.9151382216096446
expanding,1,SVR,NEG,2017-04-01,2.5772411764705883,3.1280421023397746,-0.5508009258691864
expanding,1,SVR,NEG,2017-05-01,2.57815,1.9764146119179662,0.6017353880820338
expanding,1,SVR,NEG,2017-06-01,2.5543,2.4907500899001573,0.06354991009984268
expanding,1,SVR,NEG,2017-07-01,2.5655,2.470464959608593,0.09503504039140731
expanding,1,SVR,NEG,2017-08-01,2.553335294117648,2.0038627446607267,0.5494725494569215
expanding,1,SVR,NEG,2017-09-01,2.5712,3.037280990797199,-0.4660809907971988
expanding,1,SVR,NEG,2017-10-01,2.65784,2.4453733131558755,0.21246668684412473
expanding,1,SVR,NEG,2017-11-01,2.69046,2.653396350593325,0.03706364940667495
expanding,1,SVR,NEG,2017-12-01,3.0855473684210524,2.9743318056334584,0.11121556278759392
expanding,1,SVR,NEG,2018-01-01,3.0982380952380955,3.4628739690793076,-0.3646358738412121
expanding,1,SVR,NEG,2018-02-01,3.075673684210526,4.156594596159935,-1.0809209119494088
expanding,1,SVR,NEG,2018-03-01,3.065655,3.9588162932086366,-0.8931612932086366
expanding,1,SVR,NEG,2018-04-01,3.15159,4.349147848978125,-1.1975578489781245
expanding,1,SVR,NEG,2018-05-01,3.30657619047619,4.250274975335382,-0.9436987848591922
expanding,1,SVR,NEG,2018-06-01,3.4621947368421053,4.42291649537568,-0.9607217585335746
expanding,1,SVR,NEG,2018-07-01,3.6392136363636367,4.119561051095612,-0.4803474147319755
expanding,1,SVR,NEG,2018-08-01,3.934538095238095,4.10725938901658,-0.17272129377848477
expanding,1,SVR,NEG,2018-09-01,4.20315,4.736691190912458,-0.5335411909124579
expanding,1,SVR,NEG,2018-10-01,4.641321739130435,4.96006932643014,-0.318747587299705
expanding,1,SVR,NEG,2018-11-01,4.782921052631579,4.5032344663415484,0.2796865862900306
expanding,1,SVR,NEG,2018-12-01,4.948788235294118,4.7342960083059955,0.21449222698812243
expanding,1,SVR,NEG,2019-01-01,5.096627272727273,4.0812536840434905,1.015373588683782
expanding,1,SVR,NEG,2019-02-01,5.116333333333333,4.660563118919727,0.4557702144136062
expanding,1,SVR,NEG,2019-03-01,5.169666666666667,4.348422481165514,0.8212441855011532
expanding,1,SVR,NEG,2019-04-01,5.220527777777778,4.66327295982629,0.5572548179514882
expanding,1,SVR,NEG,2019-05-01,5.035757142857143,4.806989365624018,0.22876777723312536
expanding,1,SVR,NEG,2019-06-01,4.934044444444444,5.2203884220995285,-0.28634397765508446
expanding,1,SVR,NEG,2019-07-01,4.7935,5.486059934489845,-0.6925599344898448
expanding,1,SVR,NEG,2019-08-01,4.410036842105264,5.126501571070725,-0.7164647289654615
expanding,1,SVR,NEG,2019-09-01,4.32444761904762,4.399200552108996,-0.07475293306137587
expanding,1,SVR,NEG,2019-10-01,4.088347826086957,3.890713779679569,0.19763404640738758
expanding,1,SVR,NEG,2019-11-01,4.01318,3.6888389328934332,0.32434106710656696
expanding,1,SVR,NEG,2019-12-01,3.979216666666667,4.242111977506159,-0.26289531083949225
expanding,1,SVR,None,2016-01-01,2.52504,2.237931393852302,0.2871086061476982
expanding,1,SVR,None,2016-02-01,2.5197684210526314,3.046846228239871,-0.5270778071872395
expanding,1,SVR,None,2016-03-01,2.528319047619048,2.6704683369840865,-0.14214928936503846
expanding,1,SVR,None,2016-04-01,2.523847619047619,2.806930577243064,-0.28308295819544504
expanding,1,SVR,None,2016-05-01,2.525338095238096,3.6849784347944983,-1.1596403395564021
expanding,1,SVR,None,2016-06-01,2.51565,3.655884775407578,-1.1402347754075781
expanding,1,SVR,None,2016-07-01,2.5214052631578947,2.64456122553767,-0.12315596237977511
expanding,1,SVR,None,2016-08-01,2.517215,2.6649355161129966,-0.14772051611299641
expanding,1,SVR,None,2016-09-01,2.514826315789474,2.5782500891180637,-0.06342377332858984
expanding,1,SVR,None,2016-10-01,2.5058625,2.494692961563786,0.011169538436214044
expanding,1,SVR,None,2016-11-01,2.5015650000000003,2.672236843770874,-0.17067184377087363
expanding,1,SVR,None,2016-12-01,2.518775,3.782137586841551,-1.2633625868415508
expanding,1,SVR,None,2017-01-01,2.527788888888889,4.153458818235937,-1.6256699293470485
expanding,1,SVR,None,2017-02-01,2.51759375,3.2427159171031725,-0.7251221671031725
expanding,1,SVR,None,2017-03-01,2.535536363636364,3.5285654052209567,-0.9930290415845926
expanding,1,SVR,None,2017-04-01,2.5772411764705883,3.2040328941470393,-0.626791717676451
expanding,1,SVR,None,2017-05-01,2.57815,1.976810358119721,0.601339641880279
expanding,1,SVR,None,2017-06-01,2.5543,2.359195876917204,0.19510412308279612
expanding,1,SVR,None,2017-07-01,2.5655,2.2065797079337184,0.35892029206628173
expanding,1,SVR,None,2017-08-01,2.553335294117648,2.255886065511703,0.29744922860594514
expanding,1,SVR,None,2017-09-01,2.5712,2.856274735950654,-0.285074735950654
expanding,1,SVR,None,2017-10-01,2.65784,2.5629701865226187,0.09486981347738155
expanding,1,SVR,None,2017-11-01,2.69046,2.6855212724896513,0.004938727510348517
expanding,1,SVR,None,2017-12-01,3.0855473684210524,2.9229451287775383,0.16260223964351406
expanding,1,SVR,None,2018-01-01,3.0982380952380955,3.243559745020897,-0.14532164978280138
expanding,1,SVR,None,2018-02-01,3.075673684210526,4.021555630023077,-0.9458819458125505
expanding,1,SVR,None,2018-03-01,3.065655,4.080307956363511,-1.0146529563635114
expanding,1,SVR,None,2018-04-01,3.15159,4.291084142559609,-1.139494142559609
expanding,1,SVR,None,2018-05-01,3.30657619047619,4.437370701825683,-1.1307945113494933
expanding,1,SVR,None,2018-06-01,3.4621947368421053,4.23975006112446,-0.7775553242823547
expanding,1,SVR,None,2018-07-01,3.6392136363636367,4.2116260212428,-0.5724123848791636
expanding,1,SVR,None,2018-08-01,3.934538095238095,4.288996112067218,-0.3544580168291227
expanding,1,SVR,None,2018-09-01,4.20315,4.894124262767947,-0.6909742627679467
expanding,1,SVR,None,2018-10-01,4.641321739130435,4.5308302674413525,0.11049147168908213
expanding,1,SVR,None,2018-11-01,4.782921052631579,4.302679444103684,0.4802416085278951
expanding,1,SVR,None,2018-12-01,4.948788235294118,4.610780468726328,0.33800776656778986
expanding,1,SVR,None,2019-01-01,5.096627272727273,4.359310527967305,0.7373167447599673
expanding,1,SVR,None,2019-02-01,5.116333333333333,4.856762564570981,0.2595707687623525
expanding,1,SVR,None,2019-03-01,5.169666666666667,4.8148117513062125,0.35485491536045455
expanding,1,SVR,None,2019-04-01,5.220527777777778,4.680664274805838,0.5398635029719401
expanding,1,SVR,None,2019-05-01,5.035757142857143,4.967160693241047,0.06859644961609668
expanding,1,SVR,None,2019-06-01,4.934044444444444,5.413655884523322,-0.47961144007887757
expanding,1,SVR,None,2019-07-01,4.7935,5.418833324011801,-0.6253333240118009
expanding,1,SVR,None,2019-08-01,4.410036842105264,4.936838437957076,-0.5268015958518122
expanding,1,SVR,None,2019-09-01,4.32444761904762,4.18043238539866,0.14401523364896018
expanding,1,SVR,None,2019-10-01,4.088347826086957,3.927435889559949,0.16091193652700797
expanding,1,SVR,None,2019-11-01,4.01318,3.6898437421250394,0.3233362578749608
expanding,1,SVR,None,2019-12-01,3.979216666666667,3.988514932931777,-0.009298266265110211
expanding,1,SVR,POSNEG,2016-01-01,2.52504,3.303538397527772,-0.778498397527772
expanding,1,SVR,POSNEG,2016-02-01,2.5197684210526314,2.6038750065502843,-0.08410658549765282
expanding,1,SVR,POSNEG,2016-03-01,2.528319047619048,2.1803724450102044,0.3479466026088436
expanding,1,SVR,POSNEG,2016-04-01,2.523847619047619,2.7170612977118305,-0.19321367866421157
expanding,1,SVR,POSNEG,2016-05-01,2.525338095238096,4.216693438340943,-1.6913553431028472
expanding,1,SVR,POSNEG,2016-06-01,2.51565,3.7078003603687892,-1.1921503603687893
expanding,1,SVR,POSNEG,2016-07-01,2.5214052631578947,2.822203112100797,-0.3007978489429024
expanding,1,SVR,POSNEG,2016-08-01,2.517215,2.943961990199042,-0.42674699019904194
expanding,1,SVR,POSNEG,2016-09-01,2.514826315789474,2.787327863072014,-0.2725015472825403
expanding,1,SVR,POSNEG,2016-10-01,2.5058625,2.9822652474767612,-0.47640274747676115
expanding,1,SVR,POSNEG,2016-11-01,2.5015650000000003,2.3063433387001293,0.19522166129987095
expanding,1,SVR,POSNEG,2016-12-01,2.518775,4.400064342083606,-1.881289342083606
expanding,1,SVR,POSNEG,2017-01-01,2.527788888888889,4.358740287408865,-1.830951398519976
expanding,1,SVR,POSNEG,2017-02-01,2.51759375,3.6263335177585336,-1.1087397677585336
expanding,1,SVR,POSNEG,2017-03-01,2.535536363636364,3.6129923140916578,-1.0774559504552936
expanding,1,SVR,POSNEG,2017-04-01,2.5772411764705883,3.298167123066305,-0.7209259465957167
expanding,1,SVR,POSNEG,2017-05-01,2.57815,1.9842936727908436,0.5938563272091564
expanding,1,SVR,POSNEG,2017-06-01,2.5543,2.4443066450293482,0.10999335497065177
expanding,1,SVR,POSNEG,2017-07-01,2.5655,2.8971045442782475,-0.33160454427824737
expanding,1,SVR,POSNEG,2017-08-01,2.553335294117648,2.032933264610643,0.5204020295070051
expanding,1,SVR,POSNEG,2017-09-01,2.5712,2.877621693978388,-0.3064216939783879
expanding,1,SVR,POSNEG,2017-10-01,2.65784,2.9880728700014174,-0.3302328700014172
expanding,1,SVR,POSNEG,2017-11-01,2.69046,3.0138357209057256,-0.32337572090572575
expanding,1,SVR,POSNEG,2017-12-01,3.0855473684210524,2.8488286120743087,0.23671875634674366
expanding,1,SVR,POSNEG,2018-01-01,3.0982380952380955,3.6289758831457632,-0.5307377879076678
expanding,1,SVR,POSNEG,2018-02-01,3.075673684210526,4.1098643069967515,-1.0341906227862254
expanding,1,SVR,POSNEG,2018-03-01,3.065655,3.8505507374368158,-0.7848957374368157
expanding,1,SVR,POSNEG,2018-04-01,3.15159,4.329240330787116,-1.1776503307871162
expanding,1,SVR,POSNEG,2018-05-01,3.30657619047619,4.129325911280931,-0.8227497208047412
expanding,1,SVR,POSNEG,2018-06-01,3.4621947368421053,4.331815505002054,-0.8696207681599488
expanding,1,SVR,POSNEG,2018-07-01,3.6392136363636367,4.287160721342124,-0.6479470849784872
expanding,1,SVR,POSNEG,2018-08-01,3.934538095238095,4.184368377229513,-0.24983028199141755
expanding,1,SVR,POSNEG,2018-09-01,4.20315,4.882753880872195,-0.6796038808721949
expanding,1,SVR,POSNEG,2018-10-01,4.641321739130435,5.246528575863222,-0.605206836732787
expanding,1,SVR,POSNEG,2018-11-01,4.782921052631579,4.666992275302213,0.11592877732936646
expanding,1,SVR,POSNEG,2018-12-01,4.948788235294118,4.882431408088588,0.06635682720552971
expanding,1,SVR,POSNEG,2019-01-01,5.096627272727273,4.357122683314333,0.73950458941294
expanding,1,SVR,POSNEG,2019-02-01,5.116333333333333,3.8698597869642644,1.246473546369069
expanding,1,SVR,POSNEG,2019-03-01,5.169666666666667,4.922424979066001,0.247241687600666
expanding,1,SVR,POSNEG,2019-04-01,5.220527777777778,5.099173780569399,0.12135399720837903
expanding,1,SVR,POSNEG,2019-05-01,5.035757142857143,4.737034024454963,0.29872311840218035
expanding,1,SVR,POSNEG,2019-06-01,4.934044444444444,4.982296593544194,-0.048252149099750063
expanding,1,SVR,POSNEG,2019-07-01,4.7935,5.056580377894856,-0.2630803778948563
expanding,1,SVR,POSNEG,2019-08-01,4.410036842105264,4.913651747157012,-0.503614905051748
expanding,1,SVR,POSNEG,2019-09-01,4.32444761904762,5.382298893829444,-1.0578512747818234
expanding,1,SVR,POSNEG,2019-10-01,4.088347826086957,4.387199643248495,-0.2988518171615384
expanding,1,SVR,POSNEG,2019-11-01,4.01318,3.694979645515131,0.31820035448486905
expanding,1,SVR,POSNEG,2019-12-01,3.979216666666667,4.721754170492272,-0.7425375038256048
expanding,1,SVR,ToneMean,2016-01-01,2.52504,2.477118074371761,0.04792192562823905
expanding,1,SVR,ToneMean,2016-02-01,2.5197684210526314,2.8659732905917354,-0.346204869539104
expanding,1,SVR,ToneMean,2016-03-01,2.528319047619048,2.3672896492204307,0.1610293983986173
expanding,1,SVR,ToneMean,2016-04-01,2.523847619047619,2.702433654280234,-0.17858603523261518
expanding,1,SVR,ToneMean,2016-05-01,2.525338095238096,4.113059465122334,-1.587721369884238
expanding,1,SVR,ToneMean,2016-06-01,2.51565,3.815094070371363,-1.2994440703713632
expanding,1,SVR,ToneMean,2016-07-01,2.5214052631578947,2.807223263083597,-0.28581799992570245
expanding,1,SVR,ToneMean,2016-08-01,2.517215,2.665977727241879,-0.14876272724187878
expanding,1,SVR,ToneMean,2016-09-01,2.514826315789474,2.572785494748625,-0.057959178959150925
expanding,1,SVR,ToneMean,2016-10-01,2.5058625,2.4753612622284455,0.030501237771554557
expanding,1,SVR,ToneMean,2016-11-01,2.5015650000000003,2.628399154659015,-0.1268341546590146
expanding,1,SVR,ToneMean,2016-12-01,2.518775,4.216109539218738,-1.6973345392187382
expanding,1,SVR,ToneMean,2017-01-01,2.527788888888889,4.221903978805602,-1.6941150899167132
expanding,1,SVR,ToneMean,2017-02-01,2.51759375,3.3408205387684,-0.8232267887683999
expanding,1,SVR,ToneMean,2017-03-01,2.535536363636364,3.7830241332349788,-1.2474877695986146
expanding,1,SVR,ToneMean,2017-04-01,2.5772411764705883,3.218872270971831,-0.6416310945012427
expanding,1,SVR,ToneMean,2017-05-01,2.57815,2.036354989762486,0.541795010237514
expanding,1,SVR,ToneMean,2017-06-01,2.5543,2.4299361807921454,0.12436381920785466
expanding,1,SVR,ToneMean,2017-07-01,2.5655,2.734010418703507,-0.16851041870350691
expanding,1,SVR,ToneMean,2017-08-01,2.553335294117648,2.2519562829070505,0.3013790112105976
expanding,1,SVR,ToneMean,2017-09-01,2.5712,2.7921694083638338,-0.2209694083638336
expanding,1,SVR,ToneMean,2017-10-01,2.65784,2.9242036816355768,-0.26636368163557655
expanding,1,SVR,ToneMean,2017-11-01,2.69046,3.076994306063683,-0.386534306063683
expanding,1,SVR,ToneMean,2017-12-01,3.0855473684210524,2.864219540987042,0.22132782743401025
expanding,1,SVR,ToneMean,2018-01-01,3.0982380952380955,3.5705012622577743,-0.47226316701967885
expanding,1,SVR,ToneMean,2018-02-01,3.075673684210526,4.106416578297908,-1.0307428940873815
expanding,1,SVR,ToneMean,2018-03-01,3.065655,4.011304290208613,-0.9456492902086127
expanding,1,SVR,ToneMean,2018-04-01,3.15159,4.369443928102828,-1.2178539281028278
expanding,1,SVR,ToneMean,2018-05-01,3.30657619047619,4.424565394276456,-1.1179892038002661
expanding,1,SVR,ToneMean,2018-06-01,3.4621947368421053,4.057876796537913,-0.5956820596958079
expanding,1,SVR,ToneMean,2018-07-01,3.6392136363636367,4.203042878946229,-0.5638292425825919
expanding,1,SVR,ToneMean,2018-08-01,3.934538095238095,4.2733508935288596,-0.3388127982907645
expanding,1,SVR,ToneMean,2018-09-01,4.20315,4.823710935730229,-0.6205609357302286
expanding,1,SVR,ToneMean,2018-10-01,4.641321739130435,5.084905378873404,-0.4435836397429691
expanding,1,SVR,ToneMean,2018-11-01,4.782921052631579,4.655835758576195,0.1270852940553837
expanding,1,SVR,ToneMean,2018-12-01,4.948788235294118,4.52752827262009,0.42125996267402765
expanding,1,SVR,ToneMean,2019-01-01,5.096627272727273,4.121713100168136,0.9749141725591368
expanding,1,SVR,ToneMean,2019-02-01,5.116333333333333,4.603900562658312,0.5124327706750211
expanding,1,SVR,ToneMean,2019-03-01,5.169666666666667,5.055565992609654,0.11410067405701341
expanding,1,SVR,ToneMean,2019-04-01,5.220527777777778,5.120617997391693,0.09990978038608489
expanding,1,SVR,ToneMean,2019-05-01,5.035757142857143,4.642805017505887,0.3929521253512567
expanding,1,SVR,ToneMean,2019-06-01,4.934044444444444,5.188833113266377,-0.2547886688219334
expanding,1,SVR,ToneMean,2019-07-01,4.7935,5.286128418695777,-0.49262841869577745
expanding,1,SVR,ToneMean,2019-08-01,4.410036842105264,4.873331026600751,-0.46329418449548765
expanding,1,SVR,ToneMean,2019-09-01,4.32444761904762,5.174179571743749,-0.8497319526961284
expanding,1,SVR,ToneMean,2019-10-01,4.088347826086957,4.348144608004847,-0.25979678191789013
expanding,1,SVR,ToneMean,2019-11-01,4.01318,3.6165969497516786,0.39658305024832163
expanding,1,SVR,ToneMean,2019-12-01,3.979216666666667,4.457444105091808,-0.47822743842514104
expanding,2,ElasticNet,NEG,2016-01-01,2.5197684210526314,3.3895069168594625,-0.869738495806831
expanding,2,ElasticNet,NEG,2016-02-01,2.528319047619048,3.588388818030846,-1.0600697704117978
expanding,2,ElasticNet,NEG,2016-03-01,2.523847619047619,3.131142200139281,-0.6072945810916619
expanding,2,ElasticNet,NEG,2016-04-01,2.525338095238096,3.5591348244089698,-1.0337967291708736
expanding,2,ElasticNet,NEG,2016-05-01,2.51565,3.8977489000855847,-1.3820989000855848
expanding,2,ElasticNet,NEG,2016-06-01,2.5214052631578947,4.32254635924531,-1.8011410960874152
expanding,2,ElasticNet,NEG,2016-07-01,2.517215,3.5984947813793804,-1.0812797813793802
expanding,2,ElasticNet,NEG,2016-08-01,2.514826315789474,3.2893845688326264,-0.7745582530431525
expanding,2,ElasticNet,NEG,2016-09-01,2.5058625,3.383097555999374,-0.8772350559993738
expanding,2,ElasticNet,NEG,2016-10-01,2.5015650000000003,3.5068811597637204,-1.0053161597637201
expanding,2,ElasticNet,NEG,2016-11-01,2.518775,3.539862768337507,-1.0210877683375066
expanding,2,ElasticNet,NEG,2016-12-01,2.527788888888889,3.8985925240458497,-1.3708036351569608
expanding,2,ElasticNet,NEG,2017-01-01,2.51759375,3.9820767437898903,-1.4644829937898902
expanding,2,ElasticNet,NEG,2017-02-01,2.535536363636364,4.061400703119139,-1.5258643394827747
expanding,2,ElasticNet,NEG,2017-03-01,2.5772411764705883,4.255932935174805,-1.6786917587042165
expanding,2,ElasticNet,NEG,2017-04-01,2.57815,4.241641869788511,-1.663491869788511
expanding,2,ElasticNet,NEG,2017-05-01,2.5543,3.4261842856496294,-0.8718842856496294
expanding,2,ElasticNet,NEG,2017-06-01,2.5655,3.728602960933303,-1.163102960933303
expanding,2,ElasticNet,NEG,2017-07-01,2.553335294117648,3.038971215815751,-0.485635921698103
expanding,2,ElasticNet,NEG,2017-08-01,2.5712,2.7235582473071087,-0.15235824730710856
expanding,2,ElasticNet,NEG,2017-09-01,2.65784,3.6399184931108763,-0.9820784931108761
expanding,2,ElasticNet,NEG,2017-10-01,2.69046,3.2936398831703126,-0.6031798831703128
expanding,2,ElasticNet,NEG,2017-11-01,3.0855473684210524,4.035118945042349,-0.9495715766212967
expanding,2,ElasticNet,NEG,2017-12-01,3.0982380952380955,4.185739049877363,-1.087500954639267
expanding,2,ElasticNet,NEG,2018-01-01,3.075673684210526,4.239901594535418,-1.1642279103248918
expanding,2,ElasticNet,NEG,2018-02-01,3.065655,4.155823095131032,-1.0901680951310317
expanding,2,ElasticNet,NEG,2018-03-01,3.15159,4.337020804703178,-1.1854308047031776
expanding,2,ElasticNet,NEG,2018-04-01,3.30657619047619,4.198916942150833,-0.8923407516746433
expanding,2,ElasticNet,NEG,2018-05-01,3.4621947368421053,4.8926795699877985,-1.4304848331456932
expanding,2,ElasticNet,NEG,2018-06-01,3.6392136363636367,4.4785577663390175,-0.8393441299753808
expanding,2,ElasticNet,NEG,2018-07-01,3.934538095238095,5.0364417614774215,-1.1019036662393265
expanding,2,ElasticNet,NEG,2018-08-01,4.20315,5.467140720054595,-1.2639907200545952
expanding,2,ElasticNet,NEG,2018-09-01,4.641321739130435,5.026942325706839,-0.38562058657640463
expanding,2,ElasticNet,NEG,2018-10-01,4.782921052631579,5.47682165339755,-0.6939006007659705
expanding,2,ElasticNet,NEG,2018-11-01,4.948788235294118,5.272321622144556,-0.3235333868504382
expanding,2,ElasticNet,NEG,2018-12-01,5.096627272727273,4.6885849738274,0.40804229889987287
expanding,2,ElasticNet,NEG,2019-01-01,5.116333333333333,4.344392064524782,0.7719412688085514
expanding,2,ElasticNet,NEG,2019-02-01,5.169666666666667,4.609472939311657,0.5601937273550099
expanding,2,ElasticNet,NEG,2019-03-01,5.220527777777778,4.317878753084758,0.9026490246930194
expanding,2,ElasticNet,NEG,2019-04-01,5.035757142857143,4.373562748798534,0.6621943940586092
expanding,2,ElasticNet,NEG,2019-05-01,4.934044444444444,4.299333642809018,0.6347108016354257
expanding,2,ElasticNet,NEG,2019-06-01,4.7935,4.400403855014532,0.39309614498546797
expanding,2,ElasticNet,NEG,2019-07-01,4.410036842105264,4.281652270324556,0.12838457178070772
expanding,2,ElasticNet,NEG,2019-08-01,4.32444761904762,4.192454566950485,0.13199305209713508
expanding,2,ElasticNet,NEG,2019-09-01,4.088347826086957,3.7619209574119132,0.32642686867504356
expanding,2,ElasticNet,NEG,2019-10-01,4.01318,3.473974012402568,0.5392059875974322
expanding,2,ElasticNet,NEG,2019-11-01,3.979216666666667,3.2435140079033733,0.7357026587632935
expanding,2,ElasticNet,NEG,2019-12-01,3.831255,3.5079812801822032,0.32327371981779685
expanding,2,ElasticNet,None,2016-01-01,2.5197684210526314,3.370078622166455,-0.8503102011138237
